gene_name,logFC,logCPM,F,PValue,FDR
RP3-370M22.8,-7.869922341639398,-0.6875073921826282,9.266458782692839,0.002334634071574506,0.02818694536892012
SSRP1,4.496805863945658,5.638952329860504,9.262715742268036,0.002339409705123485,0.028225619350614305
RP11-71L14.3,-7.861322738765783,-0.6960478518671424,9.261762817773846,0.002340627095148545,0.028225619350614305
MTND5P21,-7.840920195830901,-0.7337762765409248,9.260150489577288,0.00234268835749529,0.02823159716611611
ABRACL,4.7962738814291654,7.128488527042301,9.259193108201195,0.0023439131820644954,0.02823159716611611
DHRS3,4.626808638301252,6.154191727967092,9.25742510974085,0.002346176776628312,0.02823821147606281
FGR,-4.373266110288484,5.106195895149633,9.255962438279687,0.0023480511329772016,0.02823821147606281
ZPBP2,-7.857022399824593,-0.6931394795419623,9.255496236600814,0.0023486488714709024,0.02823821147606281
OLFM1,-6.775404804350503,1.969242530222603,9.254086304143927,0.0023504575500568332,0.02824317608396676
COX5B,4.853872879358082,7.784076951707907,9.246801613734,0.002359824979131498,0.028338907093605852
NUDT2,4.479347070845185,4.084214267908911,9.24354410396617,0.0023640260795152394,0.0283569830836112
TNN,-7.834371632472754,-0.7160845757978936,9.243225209103942,0.0023644377550549127,0.0283569830836112
FGL2,-4.376706698814599,5.154817792521698,9.240832905352915,0.002367528406840947,0.0283569830836112
AP002414.1,-7.821796486923353,-0.7333480536835234,9.239018195123979,0.0023698755910921136,0.0283569830836112
RP1-47M23.3,-7.800552053244886,-0.7726863313763003,9.237943155994607,0.002371267182800782,0.0283569830836112
TTC16,-8.299813497190469,0.33717404154679476,9.236723537746869,0.0023728469298726768,0.0283569830836112
CICP28,-7.8135378368052315,-0.7451017622895657,9.236431780938764,0.0023732249948785512,0.0283569830836112
EYA1,-7.510575391643218,1.3954520462840596,9.236178053859543,0.0023735538298002646,0.0283569830836112
RP11-126O22.3,-7.816759614169789,-0.7373276580796806,9.235669995918906,0.002374212421136875,0.0283569830836112
RP11-301M17.2,-7.829617634827831,-0.7082959485793994,9.23375489579505,0.002376696616949801,0.0283569830836112
RPS27AP7,-7.964810033144814,0.955888467163944,9.23371730325887,0.0023767454069584678,0.0283569830836112
GDF2,-7.813896488713581,-0.7326039913836351,9.230037456223128,0.0023815262710957068,0.028397279962063423
RP11-540B6.2,-7.7990468409301315,-0.7514057437470127,9.224224630652339,0.002389098195335474,0.02847079033133882
DPH5,4.534537106769741,3.97987319368164,9.222318207122099,0.0023915868638843193,0.028483672860917717
ADCY5,-6.889478849375549,1.8750418221290606,9.21789725177081,0.0023973681611677354,0.028535732200723012
ATP8B3,-6.046615933431733,2.48077330195934,9.214703358403986,0.0024015536473211098,0.028565779248168017
KLK14,-7.414063068250051,1.467087799626571,9.21344731328627,0.0024032016814992704,0.028565779248168017
MRPS21P8,-7.779456867056759,-0.7690495491975231,9.212742007481573,0.0024041276036387512,0.028565779248168017
SYF2P2,-7.73812430734121,-0.837934249396033,9.208211483752393,0.0024100838912459663,0.028601711125394003
RP11-73M18.11,-7.771868354941851,-0.773809792668967,9.207323807308232,0.002411252674357544,0.028601711125394003
LY96,-4.816814257712347,3.5450569952488316,9.206148456221012,0.002412801117076382,0.028601711125394003
TXNDC8,-7.738268226913644,-0.83193461682709,9.204693138852416,0.002414719794056676,0.028601711125394003
TRAV38-1,-7.768154392676815,-0.7751890863296956,9.204142954796993,0.002415445554878261,0.028601711125394003
RP11-60L3.3,-7.769734682600246,-0.7720093289189492,9.204001237480076,0.0024156325333974968,0.028601711125394003
DCTPP1,4.336679572058978,4.899503430140568,9.200351682333327,0.002420452734063902,0.028638408739035157
CD63,4.90572265398386,9.145887896117078,9.199512475165234,0.0024215625081536523,0.028638408739035157
CELF3,-7.948218392284715,0.9457526247747801,9.198427961378998,0.0024229974424782295,0.028638640916207343
SLC39A7,4.408787884750626,5.366653532120095,9.195513594822916,0.0024268577552641747,0.028646325658423975
PBDC1,4.327127575501198,4.812062914714363,9.19527237981969,0.0024271775434564404,0.028646325658423975
MIR28,-7.757179236594521,-0.7795736319442497,9.194698368938605,0.002427938704166806,0.028646325658423975
RPL23AP26,-7.751945194793798,-0.7877446147769116,9.193664440228327,0.0024293103449397353,0.028646325658423975
PIMREGP4,-7.745325918698915,-0.7973826333933618,9.192023768727312,0.002431488523018388,0.028655311743318042
PRMT1P1,-7.749011558376315,-0.785303309775251,9.189039302853034,0.002435455824012699,0.028671937923333786
BPIFB3,-7.740693719123462,-0.7981294136614203,9.187416350177697,0.0024376159992587415,0.028671937923333786
H2AZP3,-7.706237095458462,-0.8612849626132082,9.18727492277407,0.002437804333409629,0.028671937923333786
GOT1,4.558833324102268,3.8988691382640943,9.186702248987345,0.0024385670949373583,0.028671937923333786
SLFN14,-7.683030262644825,-0.8941466542995996,9.182151065617793,0.002444637570952934,0.028681114447264226
CCT8L1P,-7.733555332366948,-0.8022582924664886,9.182043110658208,0.0024447817498798514,0.028681114447264226
SLC26A8,-6.831756331195627,1.9005175334881126,9.182012941765047,0.002444822043398597,0.028681114447264226
SOBP,-6.929750861312515,1.828269405330578,9.180636036220177,0.0024466617534113096,0.028681114447264226
TREML1,-7.714845844844381,-0.8328271960912718,9.179622440973112,0.002448016935251637,0.028681114447264226
VDAC1P9,-7.7082883050295266,-0.8448864931911263,9.179592464962742,0.002448057024920412,0.028681114447264226
MRPS33,4.321072764361684,4.745085954190337,9.177180047832412,0.002451285557080858,0.028681114447264226
RP3-472M2.2,-7.736830952828495,-0.7874253032418935,9.177009908439196,0.0024515134172844568,0.028681114447264226
RP11-886P16.10,-7.559045957961256,1.3222150965505752,9.176568873823252,0.002452104175624765,0.028681114447264226
ILF2,4.741024613464835,6.9249252092937805,9.172705058841181,0.0024572858709500855,0.028725118196808192
CTBP2P5,-7.713148570146228,-0.819792808230364,9.170043253265236,0.002460862035673575,0.028750313678899995
OR1S2,-7.704388716275673,-0.828353807923718,9.165662896352556,0.002466758594704194,0.02879917106084978
IGIP,8.069210061433946,1.3108617797805637,9.164823317913195,0.002467890418557624,0.02879917106084978
RPL18,4.9508426675170405,10.169135798195425,9.163151809182386,0.002470145325303383,0.028808870695973463
MGAT5B,-6.976585970118469,1.778048981785281,9.153822876378454,0.0024827687440022125,0.028918169477557234
COMMD4,4.410882118824443,5.434914189470034,9.153403355617257,0.0024833379531937734,0.028918169477557234
RP11-54C4.2,-7.670225472967153,-0.869116333451868,9.152729771302216,0.002484252154947665,0.028918169477557234
TAF5LP1,-7.637218741209567,-0.9257146357624358,9.151504599964031,0.0024859158570940294,0.028918169477557234
RP11-574M7.1,-7.678832134735472,-0.8505563174416211,9.15095506215034,0.002486662460635018,0.028918169477557234
HNRNPA1P68,-7.662873372919313,-0.8732698140428848,9.147321470027983,0.002491604799057415,0.02894658706324706
VAX2,-7.199701362714786,1.6040285397459684,9.147055380961367,0.002491967119554059,0.02894658706324706
HSPE1P12,-7.647302287049133,-0.8975556262955136,9.145006005363074,0.002494759446810628,0.02896239667596848
FCRL3,-7.617171167688683,-0.948455099959082,9.143944619280386,0.0024962068608142666,0.028962583617303146
MESP2,-6.985081758592174,1.765991183406038,9.141893718165791,0.0024990060931997238,0.028978446014840353
TOPORSLP,-7.63283004578165,-0.9139995919102412,9.139536542109267,0.0025022272893196295,0.02899918052656512
UBE2C,4.390738702232296,5.361864515692336,9.138166322975191,0.0025041016971415744,0.028999674940730302
RPL37P6,8.404152589868655,1.1672660613609873,9.137410503721059,0.002505136239011444,0.028999674940730302
P4HB,4.840422325341795,8.204447169346778,9.133718152441906,0.002510196454028044,0.029036101562394008
AC012314.19,-7.590215934926554,-0.9737671992934384,9.130581486796862,0.0025145032739941698,0.029036101562394008
CTD-2006M22.2,-7.641305529432954,-0.8796764922486486,9.127810300229433,0.0025183145102105086,0.029036101562394008
PPFIA2,-7.633554787909862,-0.8923691486512049,9.127067974924907,0.002519336431749372,0.029036101562394008
RP11-315A16.2,-7.635224959509215,-0.8897704364958746,9.127004258015,0.0025194241671946567,0.029036101562394008
CHRNB2,-7.884331273228601,0.9610947505612567,9.126668579636489,0.0025198864330956768,0.029036101562394008
RBM17P3,-7.63533229407512,-0.8851574596889841,9.12465357765943,0.0025226631215294402,0.029036101562394008
HNRNPA1P10,4.419172639202648,4.165687720902142,9.124163412112802,0.0025233390429503667,0.029036101562394008
ANKRD7,-7.628885200305385,-0.8949816251098937,9.123699785204819,0.002523978537662636,0.029036101562394008
FOXD1,-6.339802956245419,2.2347206222617397,9.123068985074184,0.0025248488836627473,0.029036101562394008
DPY30,4.543247236264572,5.997077428045713,9.122624142736907,0.0025254628376890284,0.029036101562394008
SHISA5P1,-7.624939095381767,-0.9007281275629011,9.122595564355905,0.0025255022856344677,0.029036101562394008
RP11-377D9.1,-7.592544572504439,-0.9552008833257277,9.12126444023588,0.002527340385597039,0.029040734073001753
RPL7P1,4.806705470649096,7.733536865622118,9.118134906154253,0.00253166719400498,0.029073941924342095
CD6,-5.7995899197137994,2.6326453771816536,9.114087061038191,0.002537274788048151,0.02910565871789608
BCRP8,-6.272808918845887,2.279413072652743,9.114064731820761,0.0025373057562821195,0.02910565871789608
GDPD2,5.31501321594504,3.0514577355096786,9.110671371802132,0.0025420164454817277,0.029143174376386832
RP11-117L5.1,-7.605887019600905,-0.9110450634622634,9.108527226755836,0.002544997540306216,0.029160829687483736
SPECC1L-ADORA2A,-6.049524806391912,2.4415969829685404,9.106349140867113,0.0025480294578499947,0.029164808576601472
ANKRD11P1,-7.971939229762036,-0.467572755034715,9.106207029156158,0.0025482274061493157,0.029164808576601472
CETN1,-7.593474684176315,-0.9273181502793215,9.105139081640809,0.002549715456470787,0.02916534327964182
GAPDHP51,-7.583709160580774,-0.940813601336372,9.102854602071924,0.0025529015530453263,0.02918469170516228
BEX4,4.318832400120646,5.033521640006225,9.101858877565505,0.002554291525072518,0.02918469170516228
TLDC2,-7.495916246108759,1.3338546274131606,9.099291039138102,0.002557879620383272,0.029209195326442162
RP11-104F15.9,-7.578428801042597,-0.9414714891176794,9.097392483622565,0.00256053580182073,0.029221035516634276
RP11-290L7.5,-7.5699447805301805,-0.9545863853578607,9.09648625909235,0.002561804645738038,0.029221035516634276
RPL13,4.924151083093859,10.133739378058687,9.094326297890381,0.0025648314743637757,0.029239078807747045
PLSCR3,4.345023776079197,5.139986919210405,9.091895380027625,0.002568242346049804,0.029261477405584334
NDUFB7,4.321936457432673,5.05815986727822,9.090583753432192,0.0025700846287745795,0.029265989005770182
NDUFA4,4.535339870846858,6.008264203892303,9.08546178241817,0.0025772916967518726,0.02933155089076161
B3GALT2,-7.549048192001789,-0.9618606972585105,9.078403000734124,0.0025872576611970016,0.029414055321595068
RSU1P2,-7.500353971987281,-1.0452849445740509,9.078268168461578,0.0025874484048647997,0.029414055321595068
RPS15,4.91943956295226,10.16683432766428,9.074742956181375,0.0025924404987184737,0.029454257996388723
BIN2P1,-7.517796953775929,-1.0077440438738885,9.073253645425664,0.0025945524656708348,0.029461711079040033
C3orf80,-6.465186504257032,2.122214778927844,9.069850599391668,0.0025993848263741047,0.02950002914283792
TEX13B,-7.49049873663221,-1.0464259665353852,9.068274949983412,0.0026016253584007776,0.029508906461457252
GRID2,-7.511956292173405,-1.0047546814977257,9.065175992478459,0.002606037715835092,0.029542393938332263
FMC1,4.377349959688098,4.210693789230022,9.061071923216813,0.0026118928660555352,0.02955211439732021
OR8R1P,-7.489657189725802,-1.0354035327693456,9.060306637162425,0.0026129861526916773,0.02955211439732021
EPHB6,4.555219877070302,6.1208008959003655,9.059480135071553,0.002614167414278308,0.02955211439732021
PSMA1P1,-7.4814992404514005,-1.0461985702702359,9.058347873823099,0.002615786556120343,0.02955211439732021
ZIC5,-7.207367058779617,1.5533917404044333,9.056900303506538,0.002617858075123914,0.02955211439732021
BEX3,4.728094878982003,7.134897950146919,9.05613362879834,0.002618955885444134,0.02955211439732021
PRDM9,-7.507479917688096,-0.9972166200652821,9.055538947510927,0.002619807738249547,0.02955211439732021
TPM3P1,-7.457784958868353,-1.0801661639745064,9.054259913652224,0.002621640846935432,0.02955211439732021
CTC-459F4.7,-7.514091380835174,-0.9835645720566749,9.05405503732583,0.0026219345962313315,0.02955211439732021
ERFL,-7.128221643637718,1.6130012037526762,9.052684626567642,0.002623900334689605,0.02955211439732021
STK33P1,-7.457522925457693,-1.0778120295342466,9.052591043945181,0.002624034625615681,0.02955211439732021
RP11-570L14.1,-7.494920011531837,-1.0125236112053575,9.051690243197294,0.0026253276302450157,0.02955211439732021
AC006022.4,-7.449875769634684,-1.0877742119110505,9.05069076529186,0.0026267630325324857,0.02955211439732021
RP11-440G2.2,-7.435690860106712,-1.111024570847537,9.050288182124925,0.002627341428256934,0.02955211439732021
UNC5D,-7.484543854207282,-1.0232670666796624,9.047306353372464,0.0026316294821578908,0.029583901428591623
SERPINB10,-7.484698132574649,-1.0188983159060783,9.044703045342048,0.0026353790088235853,0.029608998436191185
MIR4726,-6.280284614628531,2.253153160694078,9.043725407495238,0.002636788494292884,0.029608998436191185
IFITM2,-4.79661238064513,7.996722208509123,9.04221866419823,0.0026389623034337637,0.029616972939535333
HMGB1P23,-7.469505698870728,-1.034067106917714,9.03776417018621,0.0026453995386074504,0.0296545577996095
ANKRD30A,-7.468174393695149,-1.0360466593272915,9.037637879809326,0.0026455822743361853,0.0296545577996095
OR7E85BP,-7.4298842592208185,-1.0997064693361611,9.036708047908443,0.002646928088208645,0.0296545577996095
RP11-788M5.3,-7.42092450288631,-1.1136389819925698,9.035848176721604,0.002648173261373579,0.0296545577996095
RNA5SP178,-7.462743449313668,-1.0377736514123759,9.03279986946602,0.002652592285680519,0.02968761333005824
CTD-2258A20.3,-7.442349720027393,-1.0619074947874914,9.025952731665939,0.0026625456560704927,0.02978253806002566
MIR938,-7.928823511145942,0.8178747677724579,9.021932567768772,0.002668407242592951,0.029831567172566957
LRRC63,-7.430847505919697,-1.0732042319836148,9.02092570313749,0.002669877348629541,0.029831567172566957
OR6C7P,-7.380402252946173,-1.1540243034192024,9.017807197012782,0.00267443584636431,0.02985000927957947
EREG,-7.90702118727988,0.8388064922062594,9.017778232754333,0.0026744782220843874,0.02985000927957947
HCG4P11,-5.684066238960206,2.685329050149617,9.007389082774075,0.0026897219713785166,0.029978466758849274
RP3-522P13.2,-7.386794569689866,-1.1247728422906043,9.006212040871379,0.0026914545706977623,0.029978466758849274
RPS15P4,4.286469581319864,4.957755066580731,9.005949896830959,0.0026918405995704476,0.029978466758849274
FCRL1,-7.395601708475192,-1.1093357506882762,9.005900247378117,0.0026919137188450275,0.029978466758849274
RNU1-27P,-7.137176899334467,1.5820720554033034,9.003932653243586,0.002694813039618503,0.029994247445918817
TRBV29-1,-7.387387790140848,-1.112059453112106,8.998832443789906,0.0027023431513706468,0.030014975366800735
EMC4,4.571694185092822,6.273820520863199,8.998066068104443,0.002703476497718212,0.030014975366800735
MAGED1,4.284115379008934,4.546596037831222,8.998040031412993,0.0027035150102715463,0.030014975366800735
PDIA4,4.569725615702603,6.277907185736299,8.995622866045807,0.0027070928232598907,0.030014975366800735
CENPH,4.633218350120294,3.6961346443198564,8.995566285474068,0.0027071766296209838,0.030014975366800735
C19orf38,-5.590596336005529,2.752699947476027,8.994386245267469,0.002708925089383223,0.030014975366800735
TXNDC17,4.514494590647723,6.0448768311381444,8.994263987588512,0.002709106303521048,0.030014975366800735
FAM78A,-5.957272932346836,2.4710895413860254,8.993144158123147,0.0027107667224167543,0.030014975366800735
RPS7P1,4.7623821212956985,7.736183596854271,8.991552144229633,0.0027131290481625155,0.030014975366800735
PPIAP31,5.422507812199049,2.95585214650687,8.991371613897158,0.002713397061824444,0.030014975366800735
TMEM72,-7.388240060150409,-1.0978851751421863,8.990867584540657,0.002714145481451374,0.030014975366800735
